game_id,position,is_target,reveal_order,bone_count,total_revealed,previous_positions,previous_results,position_frequency,zone,is_safe_position,distance_from_center,adjacent_positions,corner_position,edge_position,result
cml7wmo8601ry29egy0qxp9n6,8,0,4,4,4,"12,22,7","1,1,1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmo7n01r829ege5iglwrq,23,1,1,4,4,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo7n01r829ege5iglwrq,11,0,2,4,4,"23","1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo7n01r829ege5iglwrq,13,0,3,4,4,"23,11","1,1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo7n01r829ege5iglwrq,12,0,4,4,4,"23,11,13","1,1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmo6z01qi29egrn38b2ls,15,1,1,4,4,"","",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmo6z01qi29egrn38b2ls,23,0,2,4,4,"15","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo6z01qi29egrn38b2ls,12,0,3,4,4,"15,23","1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmo6z01qi29egrn38b2ls,11,0,4,4,4,"15,23,12","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo6c01ps29egnxepd62h,13,1,1,4,4,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo6c01ps29egnxepd62h,11,0,2,4,4,"13","1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo6c01ps29egnxepd62h,19,0,3,4,4,"13,11","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmo6c01ps29egnxepd62h,14,0,4,4,4,"13,11,19","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,0
cml7wmo5t01p229egahjuf2ky,19,1,1,4,3,"","",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmo5t01p229egahjuf2ky,13,0,2,4,3,"19","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo5t01p229egahjuf2ky,7,0,3,4,3,"19,13","1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,0
cml7wmo5901oc29eg1j3sw0kj,7,1,1,4,2,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmo5901oc29eg1j3sw0kj,23,0,2,4,2,"7","1",0,B,1,10,"17,18,19,22,24",0,1,0
cml7wmo4j01nm29eg8so1u80z,13,1,1,4,4,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo4j01nm29eg8so1u80z,19,0,2,4,4,"13","1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmo4j01nm29eg8so1u80z,22,0,3,4,4,"13,19","1,1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmo4j01nm29eg8so1u80z,11,0,4,4,4,"13,19,22","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo3z01mw29egdoes8t2e,13,1,1,4,4,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo3z01mw29egdoes8t2e,8,0,2,4,4,"13","1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmo3z01mw29egdoes8t2e,19,0,3,4,4,"13,8","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmo3z01mw29egdoes8t2e,23,0,4,4,4,"13,8,19","1,1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo2z01m629eg0izlube2,13,1,1,4,3,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo2z01m629eg0izlube2,12,0,2,4,3,"13","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmo2z01m629eg0izlube2,7,0,3,4,3,"13,12","1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,0
cml7wmo2g01lg29egjq8m9edh,23,1,1,4,4,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo2g01lg29egjq8m9edh,12,0,2,4,4,"23","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmo2g01lg29egjq8m9edh,15,0,3,4,4,"23,12","1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmo2g01lg29egjq8m9edh,7,0,4,4,4,"23,12,15","1,1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmo1y01kq29eg0ehhlksh,14,1,1,4,4,"","",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmo1y01kq29eg0ehhlksh,23,0,2,4,4,"14","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo1y01kq29eg0ehhlksh,11,0,3,4,4,"14,23","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo1y01kq29eg0ehhlksh,22,0,4,4,4,"14,23,11","1,1,1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmo1b01k029eguw8y5ymo,11,1,1,4,4,"","",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmo1b01k029eguw8y5ymo,23,0,2,4,4,"11","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmo1b01k029eguw8y5ymo,7,0,3,4,4,"11,23","1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmo1b01k029eguw8y5ymo,13,0,4,4,4,"11,23,7","1,1,1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmo0o01ja29egrilnbjod,22,1,1,4,2,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmo0o01ja29egrilnbjod,7,0,2,4,2,"22","1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,0
cml7wmnzw01ik29eg6q024aj8,7,1,1,4,4,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnzw01ik29eg6q024aj8,13,0,2,4,4,"7","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnzw01ik29eg6q024aj8,15,0,3,4,4,"7,13","1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnzw01ik29eg6q024aj8,8,0,4,4,4,"7,13,15","1,1,1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnza01hu29egi28cmw2i,8,1,1,4,4,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnza01hu29egi28cmw2i,23,0,2,4,4,"8","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnza01hu29egi28cmw2i,14,0,3,4,4,"8,23","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmnza01hu29egi28cmw2i,11,0,4,4,4,"8,23,14","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnys01h429egapzzosg9,23,1,1,4,4,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnys01h429egapzzosg9,15,0,2,4,4,"23","1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnys01h429egapzzosg9,19,0,3,4,4,"23,15","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmnys01h429egapzzosg9,14,0,4,4,4,"23,15,19","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmnww01ge29egdv2ol1wk,8,1,1,4,4,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnww01ge29egdv2ol1wk,23,0,2,4,4,"8","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnww01ge29egdv2ol1wk,13,0,3,4,4,"8,23","1,1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnww01ge29egdv2ol1wk,11,0,4,4,4,"8,23,13","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnrr01fo29egu47iytyj,12,1,1,4,4,"","",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnrr01fo29egu47iytyj,22,0,2,4,4,"12","1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmnrr01fo29egu47iytyj,11,0,3,4,4,"12,22","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnrr01fo29egu47iytyj,7,0,4,4,4,"12,22,11","1,1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnpq01ey29eg0szmqsgj,15,1,1,4,4,"","",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnpq01ey29eg0szmqsgj,13,0,2,4,4,"15","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnpq01ey29eg0szmqsgj,23,0,3,4,4,"15,13","1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnpq01ey29eg0szmqsgj,14,0,4,4,4,"15,13,23","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmnp801e829eg75sppbfv,13,1,1,4,4,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnp801e829eg75sppbfv,22,0,2,4,4,"13","1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmnp801e829eg75sppbfv,12,0,3,4,4,"13,22","1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnp801e829eg75sppbfv,11,0,4,4,4,"13,22,12","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnoq01di29egkrsdiuct,19,1,1,4,4,"","",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmnoq01di29egkrsdiuct,8,0,2,4,4,"19","1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnoq01di29egkrsdiuct,12,0,3,4,4,"19,8","1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnoq01di29egkrsdiuct,22,0,4,4,4,"19,8,12","1,1,1",0,B,0,9,"16,17,18,21,23",0,1,0
cml7wmno701cs29egmg89hkw3,11,1,1,4,2,"","",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmno701cs29egmg89hkw3,23,0,2,4,2,"11","1",0,B,1,10,"17,18,19,22,24",0,1,0
cml7wmnnn01c229eg60fd0ds3,7,1,1,4,3,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnnn01c229eg60fd0ds3,13,0,2,4,3,"7","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnnn01c229eg60fd0ds3,14,0,3,4,3,"7,13","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,0
cml7wmnmv01bc29eg6gsjzj51,8,1,1,4,1,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,0
cml7wmnmb01am29egwsriuty8,8,1,1,4,4,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnmb01am29egwsriuty8,22,0,2,4,4,"8","1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmnmb01am29egwsriuty8,14,0,3,4,4,"8,22","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmnmb01am29egwsriuty8,7,0,4,4,4,"8,22,14","1,1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnlr019w29egl8aueynt,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmnlr019w29egl8aueynt,19,0,2,4,4,"22","1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmnlr019w29egl8aueynt,11,0,3,4,4,"22,19","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnlr019w29egl8aueynt,23,0,4,4,4,"22,19,11","1,1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnl5019629eg1103w5wp,23,1,1,4,4,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnl5019629eg1103w5wp,12,0,2,4,4,"23","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnl5019629eg1103w5wp,15,0,3,4,4,"23,12","1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnl5019629eg1103w5wp,11,0,4,4,4,"23,12,15","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnkh018g29eg59r5zgq3,11,1,1,4,4,"","",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnkh018g29eg59r5zgq3,13,0,2,4,4,"11","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmnkh018g29eg59r5zgq3,23,0,3,4,4,"11,13","1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnkh018g29eg59r5zgq3,15,0,4,4,4,"11,13,23","1,1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnjv017q29egmg6ct9c5,15,1,1,4,1,"","",0,A,1,2,"9,10,14,19,20",0,1,0
cml7wmnj8017029eg61kyj9os,7,1,1,4,3,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnj8017029eg61kyj9os,12,0,2,4,3,"7","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnj8017029eg61kyj9os,19,0,3,4,3,"7,12","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,0
cml7wmnir016a29eguwd10kf0,15,1,1,4,4,"","",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnir016a29eguwd10kf0,7,0,2,4,4,"15","1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnir016a29eguwd10kf0,8,0,3,4,4,"15,7","1,1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnir016a29eguwd10kf0,12,0,4,4,4,"15,7,8","1,1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmni4015k29egqb9rwax7,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmni4015k29egqb9rwax7,23,0,2,4,4,"22","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmni4015k29egqb9rwax7,14,0,3,4,4,"22,23","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmni4015k29egqb9rwax7,7,0,4,4,4,"22,23,14","1,1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnhg014u29egz8h1sd20,8,1,1,4,4,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmnhg014u29egz8h1sd20,12,0,2,4,4,"8","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnhg014u29egz8h1sd20,15,0,3,4,4,"8,12","1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnhg014u29egz8h1sd20,22,0,4,4,4,"8,12,15","1,1,1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmngt014429egiks4s2lc,19,1,1,4,1,"","",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,0
cml7wmng1013e29egsdqrrkk7,13,1,1,4,4,"","",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmng1013e29egsdqrrkk7,8,0,2,4,4,"13","1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmng1013e29egsdqrrkk7,14,0,3,4,4,"13,8","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmng1013e29egsdqrrkk7,19,0,4,4,4,"13,8,14","1,1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmnfe012o29egqrf8utru,11,1,1,4,1,"","",0,A,0,2,"6,7,12,16,17",0,1,0
cml7wmnet011y29egtb1fl5rk,15,1,1,4,4,"","",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnet011y29egtb1fl5rk,23,0,2,4,4,"15","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnet011y29egtb1fl5rk,11,0,3,4,4,"15,23","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnet011y29egtb1fl5rk,14,0,4,4,4,"15,23,11","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmne4011829eg0hzv3s8t,14,1,1,4,4,"","",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmne4011829eg0hzv3s8t,13,0,2,4,4,"14","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmne4011829eg0hzv3s8t,23,0,3,4,4,"14,13","1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmne4011829eg0hzv3s8t,7,0,4,4,4,"14,13,23","1,1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmndl010i29eg39fpf1lf,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmndl010i29eg39fpf1lf,11,0,2,4,4,"22","1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmndl010i29eg39fpf1lf,12,0,3,4,4,"22,11","1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmndl010i29eg39fpf1lf,19,0,4,4,4,"22,11,12","1,1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmnd000zs29eglypr9dli,23,1,1,4,4,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnd000zs29eglypr9dli,12,0,2,4,4,"23","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnd000zs29eglypr9dli,7,0,3,4,4,"23,12","1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnd000zs29eglypr9dli,11,0,4,4,4,"23,12,7","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnc800z229eghhbhv4ag,11,1,1,4,4,"","",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnc800z229eghhbhv4ag,7,0,2,4,4,"11","1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnc800z229eghhbhv4ag,23,0,3,4,4,"11,7","1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnc800z229eghhbhv4ag,14,0,4,4,4,"11,7,23","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmnbn00yc29egtysl2wkq,12,1,1,4,4,"","",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmnbn00yc29egtysl2wkq,15,0,2,4,4,"12","1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmnbn00yc29egtysl2wkq,22,0,3,4,4,"12,15","1,1",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmnbn00yc29egtysl2wkq,11,0,4,4,4,"12,15,22","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmnaw00xm29egwkzyoaz1,23,1,1,4,3,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmnaw00xm29egwkzyoaz1,7,0,2,4,3,"23","1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmnaw00xm29egwkzyoaz1,19,0,3,4,3,"23,7","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,0
cml7wmna900ww29eg3j40chpa,8,1,1,4,4,"","",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmna900ww29eg3j40chpa,23,0,2,4,4,"8","1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmna900ww29eg3j40chpa,12,0,3,4,4,"8,23","1,1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmna900ww29eg3j40chpa,11,0,4,4,4,"8,23,12","1,1,1",0,A,0,2,"6,7,12,16,17",0,1,0
cml7wmn9i00w629eg0bj8evb7,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmn9i00w629eg0bj8evb7,19,0,2,4,4,"22","1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmn9i00w629eg0bj8evb7,14,0,3,4,4,"22,19","1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmn9i00w629eg0bj8evb7,13,0,4,4,4,"22,19,14","1,1,1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,0
cml7wmn8x00vg29egks3364i2,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmn8x00vg29egks3364i2,13,0,2,4,4,"22","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmn8x00vg29egks3364i2,19,0,3,4,4,"22,13","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmn8x00vg29egks3364i2,15,0,4,4,4,"22,13,19","1,1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmn8400uq29egtnz3aay2,11,1,1,4,4,"","",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmn8400uq29egtnz3aay2,13,0,2,4,4,"11","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmn8400uq29egtnz3aay2,19,0,3,4,4,"11,13","1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmn8400uq29egtnz3aay2,14,0,4,4,4,"11,13,19","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmn7k00u029egh4rb5or9,23,1,1,4,2,"","",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmn7k00u029egh4rb5or9,11,0,2,4,2,"23","1",0,A,0,2,"6,7,12,16,17",0,1,0
cml7wmn6r00ta29egt8l4m4ry,12,1,1,4,4,"","",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmn6r00ta29egt8l4m4ry,7,0,2,4,4,"12","1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmn6r00ta29egt8l4m4ry,11,0,3,4,4,"12,7","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmn6r00ta29egt8l4m4ry,14,0,4,4,4,"12,7,11","1,1,1",0,A,1,1,"8,9,10,13,15,18,19,20",0,0,1
cml7wmn6800sk29eghzmsdee9,22,1,1,4,4,"","",0,B,0,9,"16,17,18,21,23",0,1,1
cml7wmn6800sk29eghzmsdee9,19,0,2,4,4,"22","1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmn6800sk29eghzmsdee9,11,0,3,4,4,"22,19","1,1",0,A,0,2,"6,7,12,16,17",0,1,1
cml7wmn6800sk29eghzmsdee9,15,0,4,4,4,"22,19,11","1,1,1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmn5o00ru29eglharcunh,12,1,1,4,4,"","",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmn5o00ru29eglharcunh,15,0,2,4,4,"12","1",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmn5o00ru29eglharcunh,23,0,3,4,4,"12,15","1,1",0,B,1,10,"17,18,19,22,24",0,1,1
cml7wmn5o00ru29eglharcunh,19,0,4,4,4,"12,15,23","1,1,1",0,B,1,6,"13,14,15,18,20,23,24,25",0,0,1
cml7wmn4y00r429eg2kl355cd,15,1,1,4,4,"","",0,A,1,2,"9,10,14,19,20",0,1,1
cml7wmn4y00r429eg2kl355cd,12,0,2,4,4,"15","1",0,A,0,1,"6,7,8,11,13,16,17,18",0,0,1
cml7wmn4y00r429eg2kl355cd,7,0,3,4,4,"15,12","1,1",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmn4y00r429eg2kl355cd,13,0,4,4,4,"15,12,7","1,1,1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmn4f00qe29egmmg4n1j5,7,1,1,4,1,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,0
cml7wmn3x00po29egg5hm40oc,7,1,1,4,4,"","",0,B,1,6,"1,2,3,6,8,11,12,13",0,0,1
cml7wmn3x00po29egg5hm40oc,13,0,2,4,4,"7","1",0,A,1,0,"7,8,9,12,14,17,18,19",0,0,1
cml7wmn3x00po29egg5hm40oc,8,0,3,4,4,"7,13","1,1",0,B,0,5,"2,3,4,7,9,12,13,14",0,0,1
cml7wmn3x00po29egg5hm40oc,15,0,4,4,4,"7,13,8","1,1,1",0,A,1,2,"9,10,14,19,20",0,1,0